create_time	distance	time_offset	count	speed	calorie
1531456934.384	60.719994	UTC-0300	86	1.3337433	2.5199997
1531762185.78	29.96	UTC-0300	41	1.3333334	1.27
1534649832.651	74.75	UTC-0300	107	1.2458333	3.21
1533101696.797	71.39	UTC-0300	102	1.25	3.06
1533274514.234	74.08	UTC-0300	106	1.2346666	3.18
1534314723.415	5.7599998	UTC-0500	8	1.4259564	0.24000001
1534968885.504	63.54	UTC-0300	118	1.4808391	3.51
1531460098.119	43.11	UTC-0300	63	1.1944444	1.89
1534914918.423	86.85999	UTC-0300	124	1.4476664	3.7199998
1534317082.497	63.08	UTC-0500	95	1.0833334	3.04
1530784028.462	19.44	UTC-0600	44	1.0277777	2.83
1532109296.297	93.13	UTC-0300	133	1.5521666	3.99
1531857822.8	31.56	UTC-0300	45	1.3055556	1.35
1530857696.246	58.05	UTC-0600	82	1.4722222	2.55
1531188263.643	66.56	UTC-0300	94	1.3888888	2.98
1531617300.798	20.08	UTC-0300	29	1.1666666	0.86
1534240826.412	11.63	UTC-0500	16	1.5180793	0.49
1534643618.573	83.28	UTC-0300	111	1.5833334	3.53
1533774621.432	10.72	UTC-0400	15	1.4166666	0.45
1534564903.632	19.61	UTC-0500	26	1.6111112	0.73
1534732763.446	10.25	UTC-0300	13	1.5217962	0.43
1531260404.341	77.4	UTC-0300	108	1.4444444	3.26
1531614702.825	81.16	UTC-0300	114	1.3611112	3.42
1531279009.028	16.65	UTC-0300	7	6.9444437	0.99
1531171940.249	63.19	UTC-0300	89	1.3333334	2.67
1531456934.29	79.86	UTC-0300	113	1.331	3.39
1533274514.301	81.85	UTC-0300	117	1.3641666	3.51
1532055752.336	84.299995	UTC-0300	121	1.4049999	3.6299996
1532822099.539	53.05	UTC-0300	74	1.4166666	2.21
1531011299.246	24.84	UTC-0600	33	1.6388888	1.21
1531456724.404	27.269989	UTC-0300	39	1.3000299	1.1099995
1531453867.147	61.55	UTC-0300	88	1.25	2.63
1534029292.636	58.05	UTC-0400	82	1.3611112	2.46
1531259698.986	55.49	UTC-0300	77	1.4166666	2.3
1534997475.79	40.91	UTC-0300	58	1.25	1.72
1534487785.319	75.45	UTC-0500	111	1.3055556	3.36
1533877320.284	75.600006	UTC-0400	107	1.306002	3.209999
1534403167.628	12.78	UTC-0500	18	1.3611112	0.53
1531200996.302	5.12	UTC-0300	6	2.1388888	0.22
1531092605.626	30.89	UTC-0600	44	1.25	1.31
1534725979.885	80.24	UTC-0300	115	1.3373333	3.45
1533162887.758	11.99	UTC-0300	17	1.3333335	0.5
1531114498.597	9.6	UTC-0300	10	2.7777777	0.51
1532021713.762	71.41	UTC-0300	102	1.25	3.06
1534979385.071	85.91	UTC-0300	121	1.4318334	3.63
1534819936.741	9.98	UTC-0300	14	1.4444444	0.41
1531709517.052	57.12	UTC-0300	94	1.2222222	3.79
1534979384.666	73.07	UTC-0300	103	1.3333334	3.09
1530953700.396	91.63	UTC-0600	131	1.5271666	3.93
1533253607.503	53.960003	UTC-0300	76	1.3411375	2.2699997
1533186901.16	76.18	UTC-0300	108	1.2777778	3.24
1534236893.168	7.7799997	UTC-0500	7	1.54456	0.41
1534830889.711	80.94	UTC-0300	114	1.349	3.42
1534410874.367	15.14	UTC-0500	21	1.3611112	0.62
1533963320.902	51.37	UTC-0400	74	1.25	2.22
1531187996.504	82.9	UTC-0300	114	1.5277778	3.42
1533863131.727	4.51	UTC-0400	7	0.8333333	0.22
1532382601.587	56.91	UTC-0300	87	1.3333334	3.27
1534317630.793	55.58	UTC-0500	92	1.0277778	3.52
1530940498.247	55.11	UTC-0600	79	1.2246393	2.3600001
1533710162.961	27.839998	UTC-0400	41	1.0465543	1.2299995
1533110089.363	64.12	UTC-0300	93	1.1666666	2.79
1534600452.04	76.3	UTC-0300	109	1.2716666	3.27
1533944888.227	13.889999	UTC-0400	20	1.2191402	0.5999999
1533850767.285	7.679999	UTC-0400	11	1.2823508	0.33
1534235699.994	67.03	UTC-0500	92	1.5833334	2.77
1534493703.055	61.95	UTC-0500	88	1.3055556	2.64
1533957794.355	81.43	UTC-0400	108	1.7222222	3.28
1531708501.357	73.14	UTC-0300	105	1.2222222	3.15
1531332338.784	79.67	UTC-0300	113	1.3278334	3.39
1531517843.915	9.059999	UTC-0300	12	1.8674641	0.35
1532821482.395	72.15	UTC-0300	104	1.2025	3.12
1534732520.746	74.77	UTC-0300	107	1.2461666	3.21
1532807692.245	6.05	UTC-0300	8	1.7222222	0.23
1534486474.515	61.690002	UTC-0500	87	1.3031719	2.5900002
1532054760.504	64.86	UTC-0300	89	1.5006032	2.6999998
1534605270.548	75.36	UTC-0300	108	1.256	3.24
1534484620.08	63.09	UTC-0500	98	1.1666666	3.36
1534567661.352	65.97	UTC-0500	97	1.0995	2.91
1534644196.39	72.44	UTC-0300	105	1.2073334	3.15
1533273295.837	78.98	UTC-0300	111	1.3611112	3.33
1533261923.238	83.45999	UTC-0300	119	1.3909998	3.57
1533184846.271	25.16	UTC-0300	35	1.5277778	1.07
1533947699.409	71.16	UTC-0400	101	1.2777778	3.03
1532558094.37	83.27	UTC-0300	118	1.3878332	3.54
1534491303.279	84.21	UTC-0500	118	1.4035001	3.54
1531968899.209	58.39	UTC-0300	83	1.3055556	2.49
1531791101.607	71.24	UTC-0300	111	1.3888888	3.33
1534804272.356	65.54	UTC-0300	92	1.3888888	2.76
1530782098.461	74.46	UTC-0600	105	1.3333334	3.15
1531794366.656	86.78	UTC-0300	124	1.4463333	3.72
1533424499.041	82.7	UTC-0300	114	1.5	3.41
1532810095.316	87.27	UTC-0300	118	1.6111112	3.56
1532109549.237	84.07	UTC-0300	120	1.4011666	3.6
1531456517.025	76.3	UTC-0300	109	1.2716666	3.27
1534492501.825	87.95	UTC-0500	125	1.4722222	3.75
1534195981.456	30.71	UTC-0400	43	1.3888888	1.29
1532309700.411	64.39	UTC-0300	93	1.1944444	2.79
1533523859.093	16.62	UTC-0300	29	1.1111112	1.5
1534491303.793	77.04	UTC-0500	113	1.3333334	3.39
1531772899.361	6.72	UTC-0300	9	1.6441859	0.26
1530786898.186	50.15	UTC-0600	96	1.1388888	2.88
1532809645.582	12.240001	UTC-0300	17	1.5016459	0.51
1531025655.407	45.25	UTC-0600	60	1.7222222	1.81
1532163285.388	7.2	UTC-0300	10	1.6666666	0.3
1532066509.38	69.41	UTC-0300	98	1.3055556	2.94
1532379909.552	53.12	UTC-0300	79	1.0277778	2.38
1534976090.768	82.51	UTC-0300	117	1.3751667	3.51
1534570686.173	23.32	UTC-0500	41	1.2222222	1.65
1531452896.208	14.22	UTC-0300	18	1.2777778	0.74
1531020069.388	4.05	UTC-0600	6	1.0555556	0.18
1531612496.463	8.27	UTC-0300	12	1.1944444	0.36
1532055299.542	84.15	UTC-0300	120	1.4025002	3.6
1534735484.486	21.01	UTC-0300	28	1.75	0.82
1534235699.464	52.6	UTC-0500	74	1.3888888	2.22
1533600530.435	13.93	UTC-0300	20	1.2222222	0.6
1534410874.203	26.11	UTC-0500	37	1.3055556	1.11
1531935297.733	95.9	UTC-0300	131	1.5983334	3.95
1530855251.371	70.66	UTC-0600	99	1.3333334	2.98
1531515785.938	22.850006	UTC-0300	33	1.1687205	0.9899997
1534494015.828	59.42	UTC-0500	85	1.2222222	2.54
1532142448.892	60.78	UTC-0300	86	1.3055556	2.58
1533593012.847	79.779976	UTC-0300	115	1.3296663	3.4499989
1531515785.807	8.67	UTC-0300	12	1.5277778	0.36
1534485483.208	8.02	UTC-0500	12	1.0555555	0.37
1534648501.429	84.01	UTC-0300	119	1.4001667	3.56
1534571695.884	59.97	UTC-0500	124	1.3333334	3.72
1534506822.512	12.409999	UTC-0500	17	1.520083	0.5
1533435406.498	71.74	UTC-0300	104	1.1956667	3.12
1534984463.564	75.71	UTC-0300	105	1.4235578	3.12
1534215960.821	34.42	UTC-0500	49	1.25	1.47
1530761694.76	29.29	UTC-0600	41	1.3333334	1.22
1533592746.115	30.050007	UTC-0300	42	1.2989094	1.2799993
1532564282.863	28.12	UTC-0300	42	1.0277778	1.27
1533876662.067	58.64997	UTC-0400	88	0.982974	2.639998
1534390499.509	40.4	UTC-0500	58	1.1944444	1.74
1533434423.02	81.48	UTC-0300	113	1.4444444	3.39
1532564036.405	59.4	UTC-0300	86	1.1666666	2.58
1532401111.997	11.73	UTC-0300	33	1.3333334	3.45
1533006813.153	15.67	UTC-0300	21	1.5277778	0.62
1533339484.947	20.76	UTC-0300	30	1.1388888	0.9
1534735136.371	5.02	UTC-0300	7	1.7777778	0.21
1534571946.052	82.52	UTC-0500	121	1.3753334	3.63
1534395386.072	74.869995	UTC-0500	109	1.2478333	3.26
1533520018.398	33.7	UTC-0300	49	1.1388888	1.47
1531457103.384	65.59	UTC-0300	95	1.1548028	2.84
1532564037.786	13.500002	UTC-0300	20	1.0531497	0.5999999
1534236738.335	47.91	UTC-0500	73	1.25	2.48
1534390536.375	71.23	UTC-0500	104	1.1871667	3.16
1530782856.213	75.29	UTC-0600	109	1.3888888	3.28
1530855019.658	72.91	UTC-0600	106	1.5277778	3.51
1531453867.058	65.52	UTC-0300	95	1.1666666	2.85
1534804052.539	83.33	UTC-0300	121	1.3888334	3.71
1533101696.696	8.13	UTC-0300	12	1.0833334	0.36
1532141700.829	81.66	UTC-0300	119	1.3888888	3.57
1531462100.795	41.900005	UTC-0300	60	1.3702984	1.8799998
1532142447.847	87.51	UTC-0300	123	1.4585	3.69
1534200725.746	41.21	UTC-0400	59	1.2591277	1.77
1534638206.819	78.7	UTC-0300	112	1.3116665	3.36
1531798497.408	64.38	UTC-0300	90	1.3888888	2.7
1534379698.644	22.39	UTC-0500	39	1.4166666	1.17
1532304898.154	76.3	UTC-0300	109	1.2716666	3.27
1531447999.665	73.7	UTC-0300	106	1.2283334	3.18
1534655718.127	88.8	UTC-0300	125	1.48	3.75
1534487733.032	65.03	UTC-0500	106	1.3055556	4.06
1531044428.039	45.869995	UTC-0600	66	1.193693	1.9799995
1531522386.233	69.66999	UTC-0300	101	1.1839566	3.0299983
1533589078.022	12.6	UTC-0300	18	1.3097774	0.54
1531448844.629	26.29	UTC-0300	41	1.1835862	1.2
1534655720.114	87.52	UTC-0300	123	1.4586666	3.69
1532061900.726	56.81	UTC-0300	81	1.25	2.43
1531507565.426	84.51997	UTC-0300	119	1.4086661	3.5699985
1533539541.813	3.99	UTC-0300	6	1.2777778	0.19
1533355679.939	66.98	UTC-0300	106	1.2777778	3.18
1533537672.38	37.17	UTC-0300	47	1.6402694	1.7399999
1532066508.27	79.61	UTC-0300	113	1.3268334	3.39
1534582072.98	2.78	UTC-0500	4	1.2222222	0.12
1533099309.491	74.77	UTC-0300	107	1.2461666	3.21
1532377676.104	7.89	UTC-0300	12	1.0	0.3
1534977171.874	75.29	UTC-0300	107	1.2777778	3.21
1533273435.552	60.60996	UTC-0300	87	1.2340055	2.6099982
1534233301.849	96.13	UTC-0500	123	1.8888888	3.92
1531461301.199	81.29	UTC-0300	117	1.3548334	3.51
1531446685.881	73.29997	UTC-0300	110	1.2394232	4.099998
1534735586.819	5.29	UTC-0300	8	1.1666666	0.25
1533415780.719	7.68	UTC-0300	6	4.25	0.48
1534601668.159	49.129997	UTC-0300	68	1.5151312	2.04
1535005141.453	55.46	UTC-0300	94	1.4082439	5.5
1533938341.347	8.88	UTC-0400	19	1.3083837	1.14
1532152160.921	36.22	UTC-0300	50	1.4722222	1.49
1531080671.744	4.54	UTC-0600	7	1.0	0.22
1533581677.653	9.09	UTC-0300	13	1.1666666	0.39
1533879277.936	9.11	UTC-0400	13	1.3055556	0.39
1533269768.344	64.33	UTC-0300	91	1.3333334	2.73
1530706507.115	59.86	UTC-0600	89	1.0555556	2.69
1531187873.258	68.689995	UTC-0300	95	1.4794418	2.85
1531718866.445	19.36	UTC-0300	25	2.2702565	0.73999995
1533855508.742	31.94	UTC-0400	43	1.6388887	1.29
1531762184.681	40.94	UTC-0300	58	1.25	1.73
1533813209.594	8.23	UTC-0400	12	1.1765746	0.36
1533184498.146	72.7	UTC-0300	104	1.2222222	3.12
1534719544.075	81.00995	UTC-0300	114	1.3598418	3.4199977
1532558977.674	69.12	UTC-0300	100	1.1666666	3.0
1534220099.139	44.83	UTC-0500	65	1.3055556	1.97
1533687438.104	33.15	UTC-0400	52	1.3611112	2.07
1534969714.999	72.33	UTC-0300	102	1.3055556	3.06
1534653299.999	84.840004	UTC-0300	121	1.4140002	3.63
1531506680.956	75.9	UTC-0300	107	1.3333334	3.21
1533880620.239	23.770002	UTC-0400	35	1.1171494	0.9899998
1531935818.998	73.39	UTC-0300	110	1.4166666	3.3
1534831710.558	86.81	UTC-0300	123	1.4468334	3.69
1532310042.932	73.48	UTC-0300	106	1.2246667	3.18
1533940030.671	11.61	UTC-0400	17	1.1388888	0.51
1533855291.004	38.41	UTC-0400	53	1.5364918	1.57
1530856991.962	71.82	UTC-0600	104	1.2222222	3.12
1533418239.032	4.1	UTC-0300	6	1.1111112	0.18
1534382323.603	9.549999	UTC-0500	10	2.4648278	0.53000003
1530853764.332	13.099999	UTC-0600	18	1.6409804	0.54
1531283696.539	17.08	UTC-0300	23	1.0833334	0.81
1531969909.747	5.24	UTC-0300	7	1.5	0.2
1531703698.571	74.66	UTC-0300	107	1.25	3.21
1532998680.311	70.850006	UTC-0300	103	1.1808335	3.089999
1534322140.601	23.8	UTC-0500	31	1.8055556	0.96
1531704897.239	77.76	UTC-0300	110	1.3055556	3.3
1532062499.798	42.83	UTC-0300	61	1.2777778	1.83
1533941585.251	10.56	UTC-0400	15	1.2447097	0.39000002
1533255298.673	44.09	UTC-0300	62	1.2777778	1.84
1533963425.884	23.61	UTC-0400	34	1.1388888	1.02
1534236737.829	6.23	UTC-0500	9	1.25	0.27
1533356890.532	4.67	UTC-0300	6	1.7222222	0.18
1533253605.815	40.96	UTC-0300	101	1.1666666	3.03
1533874642.483	38.770004	UTC-0400	56	1.1679081	1.6799996
1534991656.578	41.820004	UTC-0300	61	1.0804806	1.8299999
1534397696.998	78.17	UTC-0500	109	1.4166666	3.27
1531547712.105	74.38	UTC-0300	106	1.2777778	3.18
1530783218.398	23.69	UTC-0600	58	1.2777778	3.91
1534584505.115	22.06	UTC-0500	32	1.1388888	0.96
1534905224.077	93.04	UTC-0300	131	1.5506667	3.93
1534560662.046	6.67	UTC-0500	9	1.5833334	0.26
1532057698.356	25.74	UTC-0300	36	1.3611112	1.06
1533710280.583	41.39	UTC-0400	59	1.2927799	1.7699993
1533099329.599	90.34	UTC-0300	129	1.5056666	3.87
1531018630.343	10.88	UTC-0600	16	1.0833333	0.48
1532216096.91	18.68	UTC-0300	27	1.1666666	0.81
1533098587.012	79.1	UTC-0300	113	1.3183334	3.3899999
1530754495.574	23.84	UTC-0600	34	1.2222222	1.01
1531882171.068	83.3	UTC-0300	119	1.3883333	3.57
1530848741.745	57.34	UTC-0600	83	1.1944444	2.49
1534985632.697	31.95	UTC-0300	35	3.1111112	1.73
1534830087.64	66.23	UTC-0300	102	1.5	3.05
1531794151.291	82.28	UTC-0300	117	1.3713332	3.51
1531592781.878	4.39	UTC-0300	6	1.3888888	0.17
1531776242.429	36.29	UTC-0300	52	1.2222222	1.56
1532810095.035	42.1	UTC-0300	71	1.3055556	2.14
1531935816.756	87.09	UTC-0300	120	1.4722222	3.64
1532309699.903	77.37	UTC-0300	111	1.2895	3.33
1533686996.853	90.73	UTC-0400	123	1.5555556	3.88
1533947330.658	8.94	UTC-0400	13	1.2455287	0.33
1530844352.652	10.26	UTC-0600	9	2.8611112	0.65
1534397757.243	49.600002	UTC-0500	64	1.5262054	2.21
1531599292.682	15.58	UTC-0300	22	1.2222222	0.65
1531610990.297	13.69	UTC-0300	19	1.3888888	0.56
1532382602.059	70.88	UTC-0300	108	1.2777778	3.83
1533354900.691	76.34	UTC-0300	106	1.4444444	3.18
1534234534.489	67.0	UTC-0500	94	1.3888888	2.82
1533947699.56	60.53	UTC-0400	86	1.3055556	2.58
1534818812.047	92.29997	UTC-0300	130	1.5383328	3.8999991
1530785197.346	47.86	UTC-0600	64	1.4444444	1.91
1531772097.961	40.65	UTC-0300	57	1.3611112	1.7
1533186932.147	81.83	UTC-0300	117	1.3638334	3.51
1534490158.705	68.01	UTC-0500	100	1.1666666	3.12
1531419448.481	71.89	UTC-0300	119	1.3055556	3.64
1532214902.277	37.8	UTC-0300	51	1.4166666	1.6
1534649833.389	75.94	UTC-0300	109	1.2656667	3.27
1533440284.666	63.87	UTC-0300	91	1.2777778	2.72
1535004488.57	72.85	UTC-0300	102	1.3888888	3.05
1531347543.487	78.78	UTC-0300	112	1.313	3.36
1535001436.735	48.53	UTC-0300	69	1.3055556	2.07
1534486471.488	80.41	UTC-0500	116	1.3401667	3.48
1531951566.93	59.33001	UTC-0300	84	1.3277832	2.519999
1533178500.209	80.520035	UTC-0300	115	1.3420006	3.449998
1534605270.781	85.17	UTC-0300	122	1.4194999	3.66
1531186390.579	44.860012	UTC-0300	66	1.0879353	1.9899989
1531719310.49	71.21	UTC-0300	104	1.1868334	3.12
1535004488.881	75.86	UTC-0300	107	1.3611112	3.21
1534396575.257	60.94	UTC-0500	90	1.3945104	2.7
1532998389.333	19.89	UTC-0300	37	1.1944444	1.11
1533876841.583	57.95	UTC-0400	86	1.0607891	2.59
1535062510.443	26.63	UTC-0300	38	1.3055556	1.14
1531506680.379	71.26	UTC-0300	108	1.4444444	3.27
1533761678.901	21.47	UTC-0400	28	1.5555556	0.93
1531598170.232	81.53	UTC-0300	116	1.3588333	3.4799998
1533274514.483	79.94	UTC-0300	114	1.3323333	3.42
1533723883.073	18.74	UTC-0400	27	1.2222222	0.81
1534498536.622	15.7	UTC-0500	21	1.6944443	0.63
1533855290.937	70.25	UTC-0400	96	1.5555556	2.87
1534979698.871	15.09	UTC-0300	22	1.2222222	0.67
1531456800.258	82.0	UTC-0300	115	1.3682318	3.45
1531864335.383	65.7	UTC-0300	93	1.3170027	2.8
1533269829.329	6.06	UTC-0300	8	1.9166666	0.22
1533523858.482	76.06	UTC-0300	108	1.3055556	3.24
1530786897.747	55.09	UTC-0600	89	1.25	2.67
1532998392.01	5.46	UTC-0300	8	1.0000001	0.24
1531161240.231	49.419983	UTC-0300	70	1.3095428	2.099999
1533349329.75	38.66001	UTC-0300	67	1.256127	3.3599985
1533356099.896	43.39	UTC-0300	72	1.3055556	3.2
1534655834.235	54.260006	UTC-0300	84	1.2537189	3.12
1531716897.51	54.72	UTC-0300	104	1.2222222	3.09
1534634530.092	9.01	UTC-0300	13	1.1944444	0.39
1531012499.728	33.84	UTC-0600	49	1.2222222	1.47
1534643618.759	75.53	UTC-0300	105	1.4444444	3.15
1534600452.172	15.44	UTC-0300	22	1.3055556	0.66
1531187417.745	53.259983	UTC-0300	84	1.2279518	3.4499981
1534395348.366	58.74	UTC-0500	85	1.1388888	2.54
1532400896.849	81.67	UTC-0300	117	1.3611666	3.51
1534397698.666	99.62	UTC-0500	118	2.1174655	5.1
1534719660.357	72.03999	UTC-0300	115	1.5601318	3.4499993
1534582328.022	3.95	UTC-0500	6	0.91666675	0.19
1534491304.465	79.54	UTC-0500	115	1.3888888	3.47
1533521025.741	25.169992	UTC-0300	35	1.448916	1.0499995
1531427906.082	62.42	UTC-0300	89	1.3055556	2.67
1533099297.391	77.7	UTC-0300	111	1.2949998	3.33
1532824345.059	40.53	UTC-0300	59	1.1666666	1.78
1531461300.703	79.73	UTC-0300	115	1.3288335	3.45
1533274514.094	73.92	UTC-0300	106	1.2319999	3.18
1534805523.803	25.41	UTC-0300	52	1.3611112	3.56
1533946381.191	3.87	UTC-0400	6	0.8333333	0.19
1531861864.161	67.91	UTC-0300	97	1.2777778	2.91
1531286096.295	10.88	UTC-0300	16	1.1666666	0.48
1532022598.458	75.6	UTC-0300	108	1.26	3.24
1530856993.253	15.84	UTC-0600	22	1.4444444	0.66
1533269739.955	45.76	UTC-0300	66	1.1944444	1.98
1534985632.582	34.83	UTC-0300	50	1.25	1.51
1533538514.76	40.850002	UTC-0300	59	1.2149903	1.77
1531447999.793	79.73001	UTC-0300	114	1.3288336	3.419999
1531261617.768	66.4	UTC-0300	93	1.3888888	2.79
1533876720.845	49.94001	UTC-0400	76	0.9203441	2.309999
1533453381.178	63.1	UTC-0300	92	1.2777778	2.92
1532151297.38	74.27	UTC-0300	117	1.5	4.78
1532831605.284	75.41	UTC-0300	109	1.2568333	3.27
1533153295.752	77.76	UTC-0300	111	1.296	3.33
1532159685.987	13.48	UTC-0300	19	1.4166666	0.56
1532057697.398	46.32	UTC-0300	66	1.3055556	1.98
1533686996.024	110.17	UTC-0400	139	1.8361666	5.27
1532066508.093	79.78	UTC-0300	126	1.4444444	5.25
1533436266.225	74.09	UTC-0300	107	1.2348334	3.2099998
1531617300.617	32.9	UTC-0300	47	1.3333334	1.42
1534484099.704	46.59	UTC-0500	71	1.25	2.4
1532380495.966	82.7	UTC-0300	118	1.3783333	3.54
1533591974.529	30.07	UTC-0300	42	1.3888888	1.26
1531160700.63	77.72996	UTC-0300	109	1.3877552	3.259998
1534569315.776	61.23	UTC-0500	102	1.1666666	3.87
1534576935.385	6.0300007	UTC-0500	8	1.8501805	0.23
1531881184.87	85.479996	UTC-0300	122	1.4246666	3.6599998
1532065781.612	79.91	UTC-0300	115	1.3333334	3.45
1531758387.998	26.250002	UTC-0300	34	2.0500543	0.98999983
1533099329.784	77.84	UTC-0300	111	1.2973334	3.33
1532039307.172	63.41	UTC-0300	87	1.3888888	2.78
1533347700.445	71.06	UTC-0300	100	1.3367779	2.9899998
1530783149.166	40.449997	UTC-0600	55	1.3986411	1.7599998
1534584188.118	42.43	UTC-0500	60	1.3055556	1.79
1530713606.897	17.09	UTC-0600	7	6.9444447	1.02
1534233300.336	57.44	UTC-0500	84	1.1388888	2.52
1534584765.587	71.4	UTC-0500	103	1.1944444	3.09
1533954950.209	30.91	UTC-0400	45	1.1666666	1.36
1534654197.756	82.78	UTC-0300	117	1.3796666	3.51
1533424499.72	92.3	UTC-0300	129	1.5383333	3.87
1532056193.104	46.44	UTC-0300	66	1.3055556	1.98
1531092603.373	31.99	UTC-0600	45	1.3333334	1.34
1534988090.585	24.4	UTC-0300	36	1.0555556	1.08
1534718131.239	83.85998	UTC-0300	118	1.3976663	3.5399992
1534571002.693	35.420002	UTC-0500	52	1.2027084	1.5599996
1531418104.066	80.83	UTC-0300	115	1.3471668	3.45
1534831709.955	88.65	UTC-0300	125	1.4775	3.75
1533273297.823	77.990005	UTC-0300	110	1.3283284	3.3
1534491302.991	80.84	UTC-0500	117	1.3473333	3.51
1533428134.393	10.35	UTC-0300	15	1.1388888	0.45
1534725980.758	46.200012	UTC-0300	66	1.2358677	1.9799994
1534725979.206	74.68	UTC-0300	107	1.2446667	3.21
1534569314.808	64.98	UTC-0500	113	1.1944444	4.7
1533457284.403	84.72	UTC-0300	121	1.4120001	3.63
1533854520.61	32.79999	UTC-0400	46	1.4002334	1.3799994
1533079593.266	26.730007	UTC-0300	48	1.1710728	2.13
1533262020.609	72.38001	UTC-0300	104	1.2136083	3.1199975
1530849402.665	73.909996	UTC-0600	115	1.278307	3.4199998
1534905223.811	82.35	UTC-0300	116	1.3725	3.48
1531114837.505	11.69	UTC-0300	21	1.2222222	1.11
1532560362.145	45.07	UTC-0300	64	1.2777778	1.92
1534406100.713	26.0	UTC-0500	38	1.1944444	1.15
1534727320.652	72.73	UTC-0300	105	1.2121667	3.15
1533686003.007	88.33	UTC-0400	127	1.4721667	3.96
1531199529.227	80.1	UTC-0300	113	1.335	3.39
1532147606.032	72.5	UTC-0300	104	1.2222222	3.12
1531547712.356	75.12	UTC-0300	107	1.2777778	3.21
1533262340.645	16.13	UTC-0300	22	1.4949594	0.64999986
1532744941.711	32.95	UTC-0300	48	1.1666666	1.44
1531602897.643	58.8	UTC-0300	94	1.4444444	2.79
1534725979.437	78.23	UTC-0300	112	1.3038332	3.36
1534228522.284	71.94	UTC-0500	103	1.2222222	3.09
1531522608.406	40.86	UTC-0300	59	1.1944444	1.77
1534203673.503	15.51	UTC-0400	22	1.5555556	0.66
1531457698.708	29.3	UTC-0300	39	1.5277778	1.22
1530754495.801	10.77	UTC-0600	16	1.3888888	0.49
1534318489.614	62.3	UTC-0500	101	1.1666666	3.66
1532489527.802	6.52	UTC-0300	6	3.1944444	0.41
1530953699.874	81.24	UTC-0600	114	1.3611112	3.39
1534228521.377	94.09	UTC-0500	128	1.5833334	3.84
1534730128.661	70.24	UTC-0300	102	1.1706667	3.06
1533456927.472	77.7	UTC-0300	111	1.2949998	3.33
1533178578.962	84.76	UTC-0300	119	1.4238518	3.6
1531951566.739	6.94	UTC-0300	10	1.2222222	0.3
1534236737.562	35.57	UTC-0500	52	1.0555556	1.56
1532152158.208	81.61	UTC-0300	125	1.5555556	5.12
1531517654.38	15.93	UTC-0300	20	1.6666666	0.76
1533439806.092	17.94	UTC-0300	23	2.2500002	0.69
1534322098.816	45.37	UTC-0500	62	1.5833334	1.85
1531861989.182	51.670017	UTC-0300	76	1.2968054	2.4499989
1531418580.476	42.81001	UTC-0300	59	1.4898728	1.739999
1531460172.72	57.64	UTC-0300	82	1.3013637	2.44
1531547713.01	72.22	UTC-0300	104	1.2036667	3.12
1533184077.153	7.47	UTC-0300	11	1.0639206	0.34
1534571308.536	82.69	UTC-0500	119	1.3781667	3.56
1534648275.333	62.990005	UTC-0300	94	1.2600421	3.1699975
1533186932.495	74.9	UTC-0300	107	1.2483333	3.21
1534650605.677	54.29	UTC-0300	77	1.3055556	2.31
1531023900.784	22.190002	UTC-0600	32	1.186885	0.9699998
1532062500.059	64.14	UTC-0300	93	1.1666666	2.79
1532304892.127	3.04	UTC-0300	4	1.8333334	0.12
1533453382.246	36.72	UTC-0300	52	1.3611112	1.59
1534408496.284	72.27	UTC-0500	97	1.6111112	2.95
1534314974.252	13.85	UTC-0500	19	1.6751331	0.56
1530954898.111	99.38	UTC-0600	139	1.6563333	4.17
1532756173.84	36.1	UTC-0300	51	1.3888888	1.53
1533434520.254	80.770004	UTC-0300	110	1.4981545	3.3399997
1532141701.411	97.16	UTC-0300	137	1.6193334	4.11
1532062068.052	85.28996	UTC-0300	122	1.4214994	3.6599994
1534982741.447	51.77	UTC-0300	73	1.3333334	2.19
1534477538.132	28.999998	UTC-0500	41	1.4142866	1.2299994
1534477890.88	54.01	UTC-0500	77	1.25	2.3
1530962273.74	17.4	UTC-0600	25	1.25	0.74
1533787834.385	12.1	UTC-0400	17	1.3611112	0.51
1534197595.519	14.51	UTC-0400	12	1.7222221	0.81
1533022926.942	10.06	UTC-0300	14	1.4483562	0.36
